"","symbol","date","volume","adjusted"
"2697","BTC-USD",2016-10-21,55951000,632.828003
"2698","BTC-USD",2016-10-22,78556496,657.294006
"2699","BTC-USD",2016-10-23,54474600,657.070984
"2700","BTC-USD",2016-10-24,62218200,653.760986
"2701","BTC-USD",2016-10-25,90378800,657.588013
"2702","BTC-USD",2016-10-26,88877104,678.304016
"2703","BTC-USD",2016-10-27,96105296,688.312988
"2704","BTC-USD",2016-10-28,81145504,689.651001
"2705","BTC-USD",2016-10-29,134760992,714.479004
"2706","BTC-USD",2016-10-30,100665000,701.864014
"2707","BTC-USD",2016-10-31,97064400,700.971985
"2708","BTC-USD",2016-11-01,130527000,729.79303
"2709","BTC-USD",2016-11-02,84865200,740.828979
"2710","BTC-USD",2016-11-03,172808000,688.700012
"2711","BTC-USD",2016-11-04,99907696,703.234985
"2712","BTC-USD",2016-11-05,53752300,703.41803
"2713","BTC-USD",2016-11-06,59902200,711.521973
"2714","BTC-USD",2016-11-07,65047100,703.130981
"2715","BTC-USD",2016-11-08,79660800,709.848022
"2716","BTC-USD",2016-11-09,132429000,723.27301
"2717","BTC-USD",2016-11-10,68807800,715.533997
"2718","BTC-USD",2016-11-11,63119700,716.411011
"2719","BTC-USD",2016-11-12,64622500,705.054016
"2720","BTC-USD",2016-11-13,80318096,702.031006
"2721","BTC-USD",2016-11-14,62993000,705.020996
"2722","BTC-USD",2016-11-15,72038496,711.619019
"2723","BTC-USD",2016-11-16,141294000,744.197998
"2724","BTC-USD",2016-11-17,108579000,740.97699
"2725","BTC-USD",2016-11-18,87363104,751.585022
"2726","BTC-USD",2016-11-19,110608000,751.616028
"2727","BTC-USD",2016-11-20,154116000,731.026001
"2728","BTC-USD",2016-11-21,60802400,739.247986
"2729","BTC-USD",2016-11-22,129906000,751.346985
"2730","BTC-USD",2016-11-23,76543800,744.593994
"2731","BTC-USD",2016-11-24,85919296,740.289001
"2732","BTC-USD",2016-11-25,67807600,741.648987
"2733","BTC-USD",2016-11-26,54962700,735.382019
"2734","BTC-USD",2016-11-27,52601800,732.034973
"2735","BTC-USD",2016-11-28,61888600,735.812988
"2736","BTC-USD",2016-11-29,68511104,735.604004
"2737","BTC-USD",2016-11-30,84070800,745.690979
"2738","BTC-USD",2016-12-01,80461904,756.773987
"2739","BTC-USD",2016-12-02,127605000,777.94397
"2740","BTC-USD",2016-12-03,69547296,771.155029
"2741","BTC-USD",2016-12-04,60557900,773.872009
"2742","BTC-USD",2016-12-05,106363000,758.700012
"2743","BTC-USD",2016-12-06,116218000,764.223999
"2744","BTC-USD",2016-12-07,96426096,768.132019
"2745","BTC-USD",2016-12-08,80111904,770.809998
"2746","BTC-USD",2016-12-09,68705296,772.794006
"2747","BTC-USD",2016-12-10,53843100,774.650024
"2748","BTC-USD",2016-12-11,57313400,769.731018
"2749","BTC-USD",2016-12-12,76571000,780.086975
"2750","BTC-USD",2016-12-13,81645600,780.55603
"2751","BTC-USD",2016-12-14,75979000,781.481018
"2752","BTC-USD",2016-12-15,81580096,778.088013
"2753","BTC-USD",2016-12-16,83608200,784.906982
"2754","BTC-USD",2016-12-17,78989800,790.828979
"2755","BTC-USD",2016-12-18,60524400,790.530029
"2756","BTC-USD",2016-12-19,74886400,792.713989
"2757","BTC-USD",2016-12-20,99629296,800.875977
"2758","BTC-USD",2016-12-21,155576000,834.281006
"2759","BTC-USD",2016-12-22,200027008,864.539978
"2760","BTC-USD",2016-12-23,275564000,921.984009
"2761","BTC-USD",2016-12-24,137727008,898.822021
"2762","BTC-USD",2016-12-25,143664992,896.182983
"2763","BTC-USD",2016-12-26,123771000,907.609985
"2764","BTC-USD",2016-12-27,167308000,933.197998
"2765","BTC-USD",2016-12-28,236630000,975.921021
"2766","BTC-USD",2016-12-29,199320000,973.497009
"2767","BTC-USD",2016-12-30,187474000,961.237976
"2768","BTC-USD",2016-12-31,99135104,963.742981
"2769","BTC-USD",2017-01-01,147775008,998.325012
"2770","BTC-USD",2017-01-02,222184992,1021.75
"2771","BTC-USD",2017-01-03,185168000,1043.839966
"2772","BTC-USD",2017-01-04,344945984,1154.72998
"2773","BTC-USD",2017-01-05,510199008,1013.380005
"2774","BTC-USD",2017-01-06,351876000,902.200989
"2775","BTC-USD",2017-01-07,279550016,908.585022
"2776","BTC-USD",2017-01-08,158715008,911.198975
"2777","BTC-USD",2017-01-09,141876992,902.828003
"2778","BTC-USD",2017-01-10,115808000,907.679016
"2779","BTC-USD",2017-01-11,310928992,777.757019
"2780","BTC-USD",2017-01-12,222326000,804.833984
"2781","BTC-USD",2017-01-13,168968000,823.984009
"2782","BTC-USD",2017-01-14,93063296,818.411987
"2783","BTC-USD",2017-01-15,71013600,821.797974
"2784","BTC-USD",2017-01-16,82755200,831.533997
"2785","BTC-USD",2017-01-17,155095008,907.937988
"2786","BTC-USD",2017-01-18,225676992,886.617981
"2787","BTC-USD",2017-01-19,105625000,899.072998
"2788","BTC-USD",2017-01-20,86728400,895.026001
"2789","BTC-USD",2017-01-21,111158000,921.789001
"2790","BTC-USD",2017-01-22,116573000,924.672974
"2791","BTC-USD",2017-01-23,73588600,921.012024
"2792","BTC-USD",2017-01-24,111349000,892.687012
"2793","BTC-USD",2017-01-25,120831000,901.541992
"2794","BTC-USD",2017-01-26,131958000,917.585999
"2795","BTC-USD",2017-01-27,125594000,919.75
"2796","BTC-USD",2017-01-28,68979600,921.590027
"2797","BTC-USD",2017-01-29,60851700,919.495972
"2798","BTC-USD",2017-01-30,78227296,920.382019
"2799","BTC-USD",2017-01-31,164582000,970.403015
"2800","BTC-USD",2017-02-01,150110000,989.02301
"2801","BTC-USD",2017-02-02,145820992,1011.799988
"2802","BTC-USD",2017-02-03,201278000,1029.910034
"2803","BTC-USD",2017-02-04,155064000,1042.900024
"2804","BTC-USD",2017-02-05,114208000,1027.339966
"2805","BTC-USD",2017-02-06,111762000,1038.150024
"2806","BTC-USD",2017-02-07,146007008,1061.349976
"2807","BTC-USD",2017-02-08,201855008,1063.069946
"2808","BTC-USD",2017-02-09,407220000,994.382996
"2809","BTC-USD",2017-02-10,190452000,988.674011
"2810","BTC-USD",2017-02-11,102261000,1004.450012
"2811","BTC-USD",2017-02-12,67530000,999.18103
"2812","BTC-USD",2017-02-13,100607000,990.642029
"2813","BTC-USD",2017-02-14,137946000,1004.549988
"2814","BTC-USD",2017-02-15,89759400,1007.47998
"2815","BTC-USD",2017-02-16,122277000,1027.439941
"2816","BTC-USD",2017-02-17,136474000,1046.209961
"2817","BTC-USD",2017-02-18,99073504,1054.420044
"2818","BTC-USD",2017-02-19,77423296,1047.869995
"2819","BTC-USD",2017-02-20,109478000,1079.97998
"2820","BTC-USD",2017-02-21,186868992,1115.300049
"2821","BTC-USD",2017-02-22,136100000,1117.439941
"2822","BTC-USD",2017-02-23,189454000,1166.719971
"2823","BTC-USD",2017-02-24,330759008,1173.680054
"2824","BTC-USD",2017-02-25,139960992,1143.839966
"2825","BTC-USD",2017-02-26,116486000,1165.199951
"2826","BTC-USD",2017-02-27,131570000,1179.969971
"2827","BTC-USD",2017-02-28,184956000,1179.969971
"2828","BTC-USD",2017-03-01,229056992,1222.5
"2829","BTC-USD",2017-03-02,368275008,1251.01001
"2830","BTC-USD",2017-03-03,315739008,1274.98999
"2831","BTC-USD",2017-03-04,183270000,1255.150024
"2832","BTC-USD",2017-03-05,134127000,1267.119995
"2833","BTC-USD",2017-03-06,153656992,1272.829956
"2834","BTC-USD",2017-03-07,291256000,1223.540039
"2835","BTC-USD",2017-03-08,332603008,1150
"2836","BTC-USD",2017-03-09,212283008,1188.48999
"2837","BTC-USD",2017-03-10,563795968,1116.719971
"2838","BTC-USD",2017-03-11,283320000,1175.829956
"2839","BTC-USD",2017-03-12,227176000,1221.380005
"2840","BTC-USD",2017-03-13,380276992,1231.920044
"2841","BTC-USD",2017-03-14,245306000,1240
"2842","BTC-USD",2017-03-15,297804992,1249.609985
"2843","BTC-USD",2017-03-16,638568000,1187.810059
"2844","BTC-USD",2017-03-17,706598976,1100.22998
"2845","BTC-USD",2017-03-18,621302016,973.817993
"2846","BTC-USD",2017-03-19,406648000,1036.73999
"2847","BTC-USD",2017-03-20,286529984,1054.22998
"2848","BTC-USD",2017-03-21,337391008,1120.540039
"2849","BTC-USD",2017-03-22,380840992,1049.140015
"2850","BTC-USD",2017-03-23,248540000,1038.589966
"2851","BTC-USD",2017-03-24,491038016,937.52002
"2852","BTC-USD",2017-03-25,435803008,972.778992
"2853","BTC-USD",2017-03-26,303668000,966.724976
"2854","BTC-USD",2017-03-27,372535008,1045.77002
"2855","BTC-USD",2017-03-28,326332000,1047.150024
"2856","BTC-USD",2017-03-29,298457984,1039.969971
"2857","BTC-USD",2017-03-30,352968992,1026.430054
"2858","BTC-USD",2017-03-31,447287008,1071.790039
"2859","BTC-USD",2017-04-01,289633984,1080.5
"2860","BTC-USD",2017-04-02,514187008,1102.170044
"2861","BTC-USD",2017-04-03,580444032,1143.810059
"2862","BTC-USD",2017-04-04,436310016,1133.25
"2863","BTC-USD",2017-04-05,414784000,1124.780029
"2864","BTC-USD",2017-04-06,511222016,1182.680054
"2865","BTC-USD",2017-04-07,317022016,1176.900024
"2866","BTC-USD",2017-04-08,209312000,1175.949951
"2867","BTC-USD",2017-04-09,242343008,1187.869995
"2868","BTC-USD",2017-04-10,215883008,1187.130005
"2869","BTC-USD",2017-04-11,216182000,1205.01001
"2870","BTC-USD",2017-04-12,288702016,1200.369995
"2871","BTC-USD",2017-04-13,351968992,1169.280029
"2872","BTC-USD",2017-04-14,254827008,1167.540039
"2873","BTC-USD",2017-04-15,203559008,1172.52002
"2874","BTC-USD",2017-04-16,183231008,1182.939941
"2875","BTC-USD",2017-04-17,253206000,1193.910034
"2876","BTC-USD",2017-04-18,270524000,1211.670044
"2877","BTC-USD",2017-04-19,288060992,1210.290039
"2878","BTC-USD",2017-04-20,315108000,1229.079956
"2879","BTC-USD",2017-04-21,272167008,1222.050049
"2880","BTC-USD",2017-04-22,249320000,1231.709961
"2881","BTC-USD",2017-04-23,258951008,1207.209961
"2882","BTC-USD",2017-04-24,235806000,1250.150024
"2883","BTC-USD",2017-04-25,242556000,1265.48999
"2884","BTC-USD",2017-04-26,329631008,1281.079956
"2885","BTC-USD",2017-04-27,449196992,1317.72998
"2886","BTC-USD",2017-04-28,527488992,1316.47998
"2887","BTC-USD",2017-04-29,422705984,1321.790039
"2888","BTC-USD",2017-04-30,413115008,1347.890015
"2889","BTC-USD",2017-05-01,713624000,1421.599976
"2890","BTC-USD",2017-05-02,477337984,1452.819946
"2891","BTC-USD",2017-05-03,583795968,1490.089966
"2892","BTC-USD",2017-05-04,933548992,1537.670044
"2893","BTC-USD",2017-05-05,946035968,1555.449951
"2894","BTC-USD",2017-05-06,582529984,1578.800049
"2895","BTC-USD",2017-05-07,1080029952,1596.709961
"2896","BTC-USD",2017-05-08,1340320000,1723.349976
"2897","BTC-USD",2017-05-09,1167920000,1755.359985
"2898","BTC-USD",2017-05-10,915723008,1787.130005
"2899","BTC-USD",2017-05-11,799489984,1848.569946
"2900","BTC-USD",2017-05-12,740984000,1724.23999
"2901","BTC-USD",2017-05-13,579635008,1804.910034
"2902","BTC-USD",2017-05-14,437196000,1808.910034
"2903","BTC-USD",2017-05-15,731529024,1738.430054
"2904","BTC-USD",2017-05-16,959044992,1734.449951
"2905","BTC-USD",2017-05-17,1064729984,1839.089966
"2906","BTC-USD",2017-05-18,894321024,1888.650024
"2907","BTC-USD",2017-05-19,1157289984,1987.709961
"2908","BTC-USD",2017-05-20,961336000,2084.72998
"2909","BTC-USD",2017-05-21,1147859968,2041.199951
"2910","BTC-USD",2017-05-22,1942220032,2173.399902
"2911","BTC-USD",2017-05-23,1378749952,2320.419922
"2912","BTC-USD",2017-05-24,1725379968,2443.639893
"2913","BTC-USD",2017-05-25,2406700032,2304.97998
"2914","BTC-USD",2017-05-26,1763480064,2202.419922
"2915","BTC-USD",2017-05-27,1700480000,2038.869995
"2916","BTC-USD",2017-05-28,1147139968,2155.800049
"2917","BTC-USD",2017-05-29,994625024,2255.610107
"2918","BTC-USD",2017-05-30,1443970048,2175.469971
"2919","BTC-USD",2017-05-31,1544829952,2286.409912
"2920","BTC-USD",2017-06-01,1653180032,2407.879883
"2921","BTC-USD",2017-06-02,1317030016,2488.550049
"2922","BTC-USD",2017-06-03,1514950016,2515.350098
"2923","BTC-USD",2017-06-04,1355120000,2511.810059
"2924","BTC-USD",2017-06-05,1369309952,2686.810059
"2925","BTC-USD",2017-06-06,2089609984,2863.199951
"2926","BTC-USD",2017-06-07,1517709952,2732.159912
"2927","BTC-USD",2017-06-08,1281170048,2805.620117
"2928","BTC-USD",2017-06-09,1348950016,2823.810059
"2929","BTC-USD",2017-06-10,2018889984,2947.709961
"2930","BTC-USD",2017-06-11,1752400000,2958.110107
"2931","BTC-USD",2017-06-12,2569530112,2659.629883
"2932","BTC-USD",2017-06-13,1781200000,2717.02002
"2933","BTC-USD",2017-06-14,1696560000,2506.370117
"2934","BTC-USD",2017-06-15,2026259968,2464.580078
"2935","BTC-USD",2017-06-16,1195190016,2518.560059
"2936","BTC-USD",2017-06-17,1534509952,2655.879883
"2937","BTC-USD",2017-06-18,1178659968,2548.290039
"2938","BTC-USD",2017-06-19,1446840064,2589.600098
"2939","BTC-USD",2017-06-20,1854189952,2721.790039
"2940","BTC-USD",2017-06-21,1626579968,2689.100098
"2941","BTC-USD",2017-06-22,1097939968,2705.409912
"2942","BTC-USD",2017-06-23,961318976,2744.909912
"2943","BTC-USD",2017-06-24,982750016,2608.719971
"2944","BTC-USD",2017-06-25,1161100032,2589.409912
"2945","BTC-USD",2017-06-26,1663280000,2478.449951
"2946","BTC-USD",2017-06-27,1489789952,2552.449951
"2947","BTC-USD",2017-06-28,1183869952,2574.790039
"2948","BTC-USD",2017-06-29,949979008,2539.320068
"2949","BTC-USD",2017-06-30,860273024,2480.840088
"2950","BTC-USD",2017-07-01,779913984,2434.550049
"2951","BTC-USD",2017-07-02,803747008,2506.469971
"2952","BTC-USD",2017-07-03,964112000,2564.060059
"2953","BTC-USD",2017-07-04,985516032,2601.639893
"2954","BTC-USD",2017-07-05,941566016,2601.98999
"2955","BTC-USD",2017-07-06,761956992,2608.560059
"2956","BTC-USD",2017-07-07,917411968,2518.659912
"2957","BTC-USD",2017-07-08,733329984,2571.340088
"2958","BTC-USD",2017-07-09,527856000,2518.439941
"2959","BTC-USD",2017-07-10,1111200000,2372.560059
"2960","BTC-USD",2017-07-11,1329760000,2337.790039
"2961","BTC-USD",2017-07-12,1117410048,2398.840088
"2962","BTC-USD",2017-07-13,835769984,2357.899902
"2963","BTC-USD",2017-07-14,882502976,2233.340088
"2964","BTC-USD",2017-07-15,993608000,1998.859985
"2965","BTC-USD",2017-07-16,1182870016,1929.819946
"2966","BTC-USD",2017-07-17,1201760000,2228.409912
"2967","BTC-USD",2017-07-18,1512450048,2318.879883
"2968","BTC-USD",2017-07-19,1245100032,2273.429932
"2969","BTC-USD",2017-07-20,2249260032,2817.600098
"2970","BTC-USD",2017-07-21,1489449984,2667.76001
"2971","BTC-USD",2017-07-22,1177129984,2810.120117
"2972","BTC-USD",2017-07-23,1072840000,2730.399902
"2973","BTC-USD",2017-07-24,866473984,2754.860107
"2974","BTC-USD",2017-07-25,1460089984,2576.47998
"2975","BTC-USD",2017-07-26,937404032,2529.449951
"2976","BTC-USD",2017-07-27,789104000,2671.780029
"2977","BTC-USD",2017-07-28,1380099968,2809.01001
"2978","BTC-USD",2017-07-29,803745984,2726.449951
"2979","BTC-USD",2017-07-30,705942976,2757.179932
"2980","BTC-USD",2017-07-31,860574976,2875.340088
"2981","BTC-USD",2017-08-01,1324669952,2718.26001
"2982","BTC-USD",2017-08-02,1094950016,2710.669922
"2983","BTC-USD",2017-08-03,804796992,2804.72998
"2984","BTC-USD",2017-08-04,1002120000,2895.889893
"2985","BTC-USD",2017-08-05,1945699968,3252.909912
"2986","BTC-USD",2017-08-06,1105030016,3213.939941
"2987","BTC-USD",2017-08-07,1482279936,3378.939941
"2988","BTC-USD",2017-08-08,1752760064,3419.939941
"2989","BTC-USD",2017-08-09,1468960000,3342.469971
"2990","BTC-USD",2017-08-10,1515110016,3381.280029
"2991","BTC-USD",2017-08-11,2021190016,3650.620117
"2992","BTC-USD",2017-08-12,2219589888,3884.709961
"2993","BTC-USD",2017-08-13,3159089920,4073.26001
"2994","BTC-USD",2017-08-14,2463089920,4325.129883
"2995","BTC-USD",2017-08-15,3258050048,4181.930176
"2996","BTC-USD",2017-08-16,2272039936,4376.629883
"2997","BTC-USD",2017-08-17,2553359872,4331.689941
"2998","BTC-USD",2017-08-18,2941710080,4160.620117
"2999","BTC-USD",2017-08-19,2975820032,4193.700195
"3000","BTC-USD",2017-08-20,2109769984,4087.659912
"3001","BTC-USD",2017-08-21,2800890112,4001.73999
"3002","BTC-USD",2017-08-22,3764239872,4100.52002
"3003","BTC-USD",2017-08-23,2369819904,4151.52002
"3004","BTC-USD",2017-08-24,2037750016,4334.680176
"3005","BTC-USD",2017-08-25,1727970048,4371.600098
"3006","BTC-USD",2017-08-26,1511609984,4352.399902
"3007","BTC-USD",2017-08-27,1537459968,4382.879883
"3008","BTC-USD",2017-08-28,1959330048,4382.660156
"3009","BTC-USD",2017-08-29,2486080000,4579.02002
"3010","BTC-USD",2017-08-30,1937849984,4565.299805
"3011","BTC-USD",2017-08-31,1944930048,4703.390137
"3012","BTC-USD",2017-09-01,2599079936,4892.009766
"3013","BTC-USD",2017-09-02,2722139904,4578.77002
"3014","BTC-USD",2017-09-03,1933190016,4582.959961
"3015","BTC-USD",2017-09-04,2987330048,4236.310059
"3016","BTC-USD",2017-09-05,2697969920,4376.529785
"3017","BTC-USD",2017-09-06,2172100096,4597.120117
"3018","BTC-USD",2017-09-07,1844620032,4599.879883
"3019","BTC-USD",2017-09-08,2700890112,4228.75
"3020","BTC-USD",2017-09-09,1386230016,4226.060059
"3021","BTC-USD",2017-09-10,1679090048,4122.939941
"3022","BTC-USD",2017-09-11,1557330048,4161.27002
"3023","BTC-USD",2017-09-12,1864530048,4130.810059
"3024","BTC-USD",2017-09-13,2219409920,3882.590088
"3025","BTC-USD",2017-09-14,2716310016,3154.949951
"3026","BTC-USD",2017-09-15,4148069888,3637.52002
"3027","BTC-USD",2017-09-16,1818400000,3625.040039
"3028","BTC-USD",2017-09-17,1239149952,3582.879883
"3029","BTC-USD",2017-09-18,1943209984,4065.199951
"3030","BTC-USD",2017-09-19,1563980032,3924.969971
"3031","BTC-USD",2017-09-20,1213830016,3905.949951
"3032","BTC-USD",2017-09-21,1411480064,3631.040039
"3033","BTC-USD",2017-09-22,1194829952,3630.699951
"3034","BTC-USD",2017-09-23,928113984,3792.399902
"3035","BTC-USD",2017-09-24,768014976,3682.840088
"3036","BTC-USD",2017-09-25,1374210048,3926.070068
"3037","BTC-USD",2017-09-26,1043740032,3892.350098
"3038","BTC-USD",2017-09-27,1686880000,4200.669922
"3039","BTC-USD",2017-09-28,1712320000,4174.72998
"3040","BTC-USD",2017-09-29,1367049984,4163.069824
"3041","BTC-USD",2017-09-30,1207449984,4338.709961
"3042","BTC-USD",2017-10-01,1208210048,4403.740234
"3043","BTC-USD",2017-10-02,1431730048,4409.319824
"3044","BTC-USD",2017-10-03,1288019968,4317.47998
"3045","BTC-USD",2017-10-04,1116770048,4229.359863
"3046","BTC-USD",2017-10-05,1161769984,4328.410156
"3047","BTC-USD",2017-10-06,1069939968,4370.810059
"3048","BTC-USD",2017-10-07,906928000,4426.890137
"3049","BTC-USD",2017-10-08,1313869952,4610.47998
"3050","BTC-USD",2017-10-09,1968739968,4772.02002
"3051","BTC-USD",2017-10-10,1597139968,4781.990234
"3052","BTC-USD",2017-10-11,1222279936,4826.47998
"3053","BTC-USD",2017-10-12,2791610112,5446.910156
"3054","BTC-USD",2017-10-13,3615480064,5647.209961
"3055","BTC-USD",2017-10-14,1669030016,5831.790039
"3056","BTC-USD",2017-10-15,1976039936,5678.189941
"3057","BTC-USD",2017-10-16,2008070016,5725.589844
"3058","BTC-USD",2017-10-17,1821570048,5605.509766
"3059","BTC-USD",2017-10-18,2399269888,5590.689941
"3060","BTC-USD",2017-10-19,1780540032,5708.52002
"3061","BTC-USD",2017-10-20,2354429952,6011.450195
"3062","BTC-USD",2017-10-21,2207099904,6031.600098
"3063","BTC-USD",2017-10-22,2034630016,6008.419922
"3064","BTC-USD",2017-10-23,2401840128,5930.319824
"3065","BTC-USD",2017-10-24,2735699968,5526.640137
"3066","BTC-USD",2017-10-25,1966989952,5750.799805
"3067","BTC-USD",2017-10-26,1905040000,5904.830078
"3068","BTC-USD",2017-10-27,1710130048,5780.899902
"3069","BTC-USD",2017-10-28,1403920000,5753.089844
"3070","BTC-USD",2017-10-29,2859040000,6153.850098
"3071","BTC-USD",2017-10-30,1772150016,6130.529785
"3072","BTC-USD",2017-10-31,2311379968,6468.399902
"3073","BTC-USD",2017-11-01,2870320128,6767.310059
"3074","BTC-USD",2017-11-02,4653770240,7078.5
"3075","BTC-USD",2017-11-03,3369860096,7207.759766
"3076","BTC-USD",2017-11-04,2483800064,7379.950195
"3077","BTC-USD",2017-11-05,2380410112,7407.410156
"3078","BTC-USD",2017-11-06,3111899904,7022.759766
"3079","BTC-USD",2017-11-07,2326340096,7144.379883
"3080","BTC-USD",2017-11-08,4602200064,7459.689941
"3081","BTC-USD",2017-11-09,3226249984,7143.580078
"3082","BTC-USD",2017-11-10,5208249856,6618.140137
"3083","BTC-USD",2017-11-11,4908680192,6357.600098
"3084","BTC-USD",2017-11-12,8957349888,5950.069824
"3085","BTC-USD",2017-11-13,6263249920,6559.490234
"3086","BTC-USD",2017-11-14,3197110016,6635.75
"3087","BTC-USD",2017-11-15,4200880128,7315.540039
"3088","BTC-USD",2017-11-16,5123809792,7871.689941
"3089","BTC-USD",2017-11-17,4651670016,7708.990234
"3090","BTC-USD",2017-11-18,3667190016,7790.149902
"3091","BTC-USD",2017-11-19,3149319936,8036.490234
"3092","BTC-USD",2017-11-20,3488450048,8200.639648
"3093","BTC-USD",2017-11-21,4277609984,8071.259766
"3094","BTC-USD",2017-11-22,3633530112,8253.549805
"3095","BTC-USD",2017-11-23,4225179904,8038.77002
"3096","BTC-USD",2017-11-24,5058610176,8253.69043
"3097","BTC-USD",2017-11-25,4342060032,8790.919922
"3098","BTC-USD",2017-11-26,5475579904,9330.549805
"3099","BTC-USD",2017-11-27,5653320192,9818.349609
"3100","BTC-USD",2017-11-28,6348819968,10058.799805
"3101","BTC-USD",2017-11-29,11568799744,9888.610352
"3102","BTC-USD",2017-11-30,8310689792,10233.599609
"3103","BTC-USD",2017-12-01,6783119872,10975.599609
"3104","BTC-USD",2017-12-02,5138500096,11074.599609
"3105","BTC-USD",2017-12-03,6608309760,11323.200195
"3106","BTC-USD",2017-12-04,6132409856,11657.200195
"3107","BTC-USD",2017-12-05,6895260160,11916.700195
"3108","BTC-USD",2017-12-06,12656300032,14291.5
"3109","BTC-USD",2017-12-07,17950699520,17899.699219
"3110","BTC-USD",2017-12-08,21135998976,16569.400391
"3111","BTC-USD",2017-12-09,13911300096,15178.200195
"3112","BTC-USD",2017-12-10,13433299968,15455.400391
"3113","BTC-USD",2017-12-11,12153900032,16936.800781
"3114","BTC-USD",2017-12-12,14603799552,17415.400391
"3115","BTC-USD",2017-12-13,12976900096,16408.199219
"3116","BTC-USD",2017-12-14,13777399808,16564
"3117","BTC-USD",2017-12-15,14309999616,17706.900391
"3118","BTC-USD",2017-12-16,12740599808,19497.400391
"3119","BTC-USD",2017-12-17,13314599936,19140.800781
"3120","BTC-USD",2017-12-18,14839499776,19114.199219
"3121","BTC-USD",2017-12-19,16894499840,17776.699219
"3122","BTC-USD",2017-12-20,22149699584,16624.599609
"3123","BTC-USD",2017-12-21,16516599808,15802.900391
"3124","BTC-USD",2017-12-22,22197999616,13831.799805
"3125","BTC-USD",2017-12-23,13086000128,14699.200195
"3126","BTC-USD",2017-12-24,11572299776,13925.799805
"3127","BTC-USD",2017-12-25,10664699904,14026.599609
"3128","BTC-USD",2017-12-26,13454300160,16099.799805
"3129","BTC-USD",2017-12-27,12487600128,15838.5
"3130","BTC-USD",2017-12-28,12336499712,14606.5
"3131","BTC-USD",2017-12-29,13025500160,14656.200195
"3132","BTC-USD",2017-12-30,14452599808,12952.200195
"3133","BTC-USD",2017-12-31,12136299520,14156.400391
"3134","BTC-USD",2018-01-01,10291200000,13657.200195
"3135","BTC-USD",2018-01-02,16846600192,14982.099609
"3136","BTC-USD",2018-01-03,16871900160,15201
"3137","BTC-USD",2018-01-04,21783199744,15599.200195
"3138","BTC-USD",2018-01-05,23840899072,17429.5
"3139","BTC-USD",2018-01-06,18314600448,17527
"3140","BTC-USD",2018-01-07,15866000384,16477.599609
"3141","BTC-USD",2018-01-08,18413899776,15170.099609
"3142","BTC-USD",2018-01-09,16659999744,14595.400391
"3143","BTC-USD",2018-01-10,18500800512,14973.299805
"3144","BTC-USD",2018-01-11,16534099968,13405.799805
"3145","BTC-USD",2018-01-12,12065699840,13980.599609
"3146","BTC-USD",2018-01-13,12763599872,14360.200195
"3147","BTC-USD",2018-01-14,11084099584,13772
"3148","BTC-USD",2018-01-15,12750799872,13819.799805
"3149","BTC-USD",2018-01-16,18853799936,11490.5
"3150","BTC-USD",2018-01-17,18830600192,11188.599609
"3151","BTC-USD",2018-01-18,15020399616,11474.900391
"3152","BTC-USD",2018-01-19,10740400128,11607.400391
"3153","BTC-USD",2018-01-20,11801700352,12899.200195
"3154","BTC-USD",2018-01-21,9935179776,11600.099609
"3155","BTC-USD",2018-01-22,10537400320,10931.400391
"3156","BTC-USD",2018-01-23,9660609536,10868.400391
"3157","BTC-USD",2018-01-24,9940989952,11359.400391
"3158","BTC-USD",2018-01-25,8873169920,11259.400391
"3159","BTC-USD",2018-01-26,9746199552,11171.400391
"3160","BTC-USD",2018-01-27,7583269888,11440.700195
"3161","BTC-USD",2018-01-28,8350360064,11786.299805
"3162","BTC-USD",2018-01-29,7107359744,11296.400391
"3163","BTC-USD",2018-01-30,8637859840,10106.299805
"3164","BTC-USD",2018-01-31,8041160192,10221.099609
"3165","BTC-USD",2018-02-01,9959400448,9170.540039
"3166","BTC-USD",2018-02-02,12726899712,8830.75
"3167","BTC-USD",2018-02-03,7263790080,9174.910156
"3168","BTC-USD",2018-02-04,7073549824,8277.009766
"3169","BTC-USD",2018-02-05,9285289984,6955.27002
"3170","BTC-USD",2018-02-06,13999800320,7754
"3171","BTC-USD",2018-02-07,9169280000,7621.299805
"3172","BTC-USD",2018-02-08,9346750464,8265.589844
"3173","BTC-USD",2018-02-09,6784820224,8736.980469
"3174","BTC-USD",2018-02-10,7780960256,8621.900391
"3175","BTC-USD",2018-02-11,6122189824,8129.970215
"3176","BTC-USD",2018-02-12,6256439808,8926.570313
"3177","BTC-USD",2018-02-13,5696719872,8598.30957
"3178","BTC-USD",2018-02-14,7909819904,9494.629883
"3179","BTC-USD",2018-02-15,9062540288,10166.400391
"3180","BTC-USD",2018-02-16,7296159744,10233.900391
"3181","BTC-USD",2018-02-17,8660880384,11112.700195
"3182","BTC-USD",2018-02-18,8744009728,10551.799805
"3183","BTC-USD",2018-02-19,7652089856,11225.299805
"3184","BTC-USD",2018-02-20,9926540288,11403.700195
"3185","BTC-USD",2018-02-21,9405339648,10690.400391
"3186","BTC-USD",2018-02-22,8040079872,10005
"3187","BTC-USD",2018-02-23,7739500032,10301.099609
"3188","BTC-USD",2018-02-24,6917929984,9813.070313
"3189","BTC-USD",2018-02-25,5706939904,9664.730469
"3190","BTC-USD",2018-02-26,7287690240,10366.700195
"3191","BTC-USD",2018-02-27,6966179840,10725.599609
